,unique_case_id,type_of_crime,location,victim_sex,offender_sex,number_of_victims,number_of_offenders,Homicide,Hate Crime - Disability,Hate Crime - Gender,Hate Crime - Gender Identity,Hate Crime - Religious,Hate Crime - Sexual orientation,Hate Crime - Racial/Ethnicity,Hate Crime - Ethnicity,Verbal Abuse/Verbal Assault,Property Damage,Drug Offenses,General Assault,Sexual Assault,Sexual Harassment,Property Crimes,Domestic Violence,Missing Person,Traffic Incident,Unclassified,timestamp,date
582,000007_1322358,"General Assault, Verbal Abuse, Property Damage",Staake,Female,Male,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15:50:00,2023-10-05
583,000008_1321796,"General Assault, Property Damage","Rhinstraße, Lichtenberg",Female,Male,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14:30:00,2023-09-05
584,000009_1321792,"General Assault, Verbal Abuse, Homicide","Hakenfelde, Berli",Male,Male,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16:45:00,2023-09-05
585,000010_1321789,"General Assault, Verbal Abuse, Property Damage, Robbery","Marienfelde, Berli","Male, Female",Male,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22:45:00,2023-09-05
586,000011_1321721,"Verbal Abuse, General Assault",Reinickendorf,Female,Male,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,09:15:00,2023-08-05
587,000012_1321671,Property Damage,Berlinweit,Unknow,Unknow,Unknow,Unknow,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2023-08-05
588,000013_1321461,"Property Crime, General Assault",Neukölln,Unknow,Male,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,04:00:00,2023-08-05
589,000014_1321458,"General Assault, Verbal Abuse, Property Damage"," Leopoldplatz, Fehmarner Straße",Male,Male,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21:20:00,2023-08-05
590,000015_1321405,"General Assault, Verbal Abuse, Hate Crime Ethnicity",Tiergarten,Male,Male,1,1-3.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16:45:00,2023-08-05
591,000016_1321333,"General Assault, Verbal Abuse, Property Damage",Friedrichshain-Kreuzberg,Unknow,Male,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19:00:00,2023-08-05
592,000001_1314890,"Property Damage, Arson","Pankow, Straßburger Straße",Unknown,Male,Unknown,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15:00:00,2023-18-04
593,000002_1314846,Property Damage,Dahlwitzer Landstraße,Male,Male,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22:10:00,2023-18-04
594,000003_1314805,"General Assault, Property Damage","Kummerower Ring, Marzahn-Hellersdorf",Male,Male,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20:30:00,2023-18-04
595,000004_1314802,"Property Crime, Theft","Prenzlauer Berg, Danziger Straße",Female,Female,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23:00:00,2023-18-04
596,000005_1314797,"Property Crime, Burglary","Neuen Kantstraße, Kurfürstendamm",Unknown,Male,Unknown,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,09:30:00,2023-18-04
597,000006_1314346,"Property Crime, Attempted Theft","Berlichingenstraße, Moabit",Unknown,Male,Unknown,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00:00:00,2023-17-04
598,000007_1313963,"General Assault, Verbal Abuse","Adalbertstraße, Friedrichshain-Kreuzberg",Male,Male,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,04:00:00,2023-16-04
599,000008_1313962,"Drug Offenses, Property Crimes","Alice-Berendt-Straße Ecke Ingeborg-Drewitz-Allee, Moabit",Unknown,Male,Unknown,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,20:00:00,2023-16-04
600,000009_1313961,"General Assault, Property Damage","Wrangelstraße, Görlitzer Park",Male,Male,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12:00:00,2023-16-04
601,000010_1313960,"General Assault, Property Damage, Verbal Abuse","Marienfelde, Diedersdorfer Weg, Marienfelder Allee",Male,Male,1,Multiple,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21:00:00,2023-16-04
602,000011_1313959,"General Assault, Verbal Abuse",Marzahn-Hellersdorf,"Female, Male",Male,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18:00:00,2023-16-04
603,000012_1313957,Property Damage,Treptow-Köpenick,Male,Unknown,1,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01:20:00,2023-15-04
604,000013_1313955,"Property Damage, Driving Under the Influence","Gensinger Straße, Friedrichsfelde, Lichtenberg",Male,Male,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,08:00:00,2023-15-04
605,000014_1313954,Property Damage,"Neu-Hohenschönhausen, Welserstraße",Female,Unknown,1,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,03:15:00,2023-15-04
606,000015_1313952,Homicide,Marzahn-Hellersdorf,Male,Unknown,1,Unknown,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,04:30:00,2023-15-04
607,000016_1313901,"General Assault, Property Damage","Staakener Straße, Spandau",Male,Male,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19:00:00,2023-14-04
608,000017_1313835,Unclassified,Berlinweit,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,2023-14-04
609,000018_1313780,Property Damage,"Siemensdamm, Charlottenburg-Nord",Female,Male,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21:40:00,2023-14-04
610,000019_1313742,"Verbal Abuse, Threatening",Johannisthal,Male,Male,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11:40:00,2023-14-04
611,000020_1313666,"General Assault, Property Damage",Friedrichshain-Kreuzberg,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2023-14-04
612,000001_1160542,"General Assault, Property Damage, Verbal Abuse", Gesundbrunnen,Male,Male,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17:50:00,2021-22-12
613,000002_1160350,"General Assault, Verbal Abuse, Trespassing, Resisting Arrest, Use of False Health Certificates, Violation of Infection Protection Measures, Violation of Assembly Freedom Law","Alexanderplatz, Pauluskirche, Weihnachtsmarkt","Male, Female","Male, Female",Unknown,"7 Female, 16 Male",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17:00:00,2021-21-12
614,000003_1160042,"General Assault, Verbal Abuse, Property Damage","Lübecker Straße, Moabit",Male,Male,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2021-21-12
615,000004_1160015,"Property Crimes, Theft","Kurfürstendamm, Dahlmannstraße",Female,Male,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,2021-21-12
616,000005_1159994,"Property Crime, General Assault","Schnellerstraße, Niederschöneweide",Male,Male,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01:00:00,2021-21-12
617,000006_1159780,"Property Crime, General Assault",Friedrichstraße,Unknown,Male,Multiple,Multiple,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13:15:00,2021-20-12
618,000007_1159728,Property Damage,Lintruper Straße,Male,Male,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10:30:00,2021-20-12
619,000008_1159582,"Property Damage, General Assault","Wollenberger Straße/Gehrenseestraße, Alt-Hohenschönhausen",Female,Male,1,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21:35:00,2021-20-12
620,000009_1159363,"Property Crime, Unclassified","Sybelstraße, Charlottenburg-Wilmersdorf",Unknown,Male,Unknown,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,02:40:00,2021-20-12
621,000010_1159172,"General Assault, Property Damage, Verbal Abuse, Resisting Arrest",Treptow-Köpenick,Unknown,Male,Unknown,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02:00:00,2021-19-12
622,000011_1159168,"Property Damage, Arson","Neunkircher Steig, Spandau",Unknown,Unknown,0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22:10:00,2021-19-12
623,000012_1159165,"General Assault, Property Theft, Verbal Abuse","Walther-Schreiber-Platz Ecke Bundesallee, Rheinstraße Ecke Roennebergstraße",Male,Male,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,03:30:00,2021-18-12
624,000013_1159163,Property Damage, Berliner Straße,Unknown,Female,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18:15:00,2021-18-12
625,000014_1159162,Property Damage,Goltzstraße Ecke Grunewaldstraße,Female,Unknown,1,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2021-18-12
626,000015_1158895,"Hate Crime - Racial/Ethnicity, General Assault, Verbal Abuse, Property Damage","Weißensee, Börnestraße","Female, Male",Male,2,4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21:30:00,2021-17-12
627,000016_1158733,General Assault,Charlottenburg-Wilmersdorf,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2021-17-12
628,000017_1158720,Property Crime,"Recklinghauser Weg, Straße An der Kappe",Male,Male,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01:45:00,2021-17-12
629,000018_1158686,"Property Crimes, General Assault", Unter den Linden,Unknown,Male,Unknown,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,01:10:00,2021-17-12
630,000019_1158631,"Property Damage, Arson","Gürtelstraße, Friedrichshain-Kreuzberg",Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20:00:00,2021-17-12
631,000020_1158244,"General Assault, Hate Crime - Religious",Treptow-Köpenick,Male,Unknown,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21:15:00,2021-16-12
632,000021_1158229,"Property Crime, General Assault","Marienfelder Chaussee, Alt-Buckow",Female,Male,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18:00:00,2021-16-12
633,000022_1157784,Property Crime,Wuhletalstraße,Unknown,Male,Unknown,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22:40:00,2021-15-12
634,000023_1157537,"Property Crime, Theft","Holsteinische Straße, Steglitz-Zehlendorf",Unknown,Male,Unknown,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21:20:00,2021-15-12
635,000024_1157208,Drug Offenses,Bezirksübergreifend,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2021-14-12
636,000025_1157188,"Property Damage, Drug Offenses, General Assault, Verbal Abuse",Alvenslebenstraße Ecke Steinmetzstraße,Male,Male,2,6-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19:20:00,2021-14-12
637,000026_1157067,"Property Crime, General Assault",Helene-Weigel-Platz,Female,Unknown,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11:00:00,2021-14-12
638,000027_1157062,"Property Crimes, General Assault",Ruppiner Chaussee / Berliner Straße / Ecke Brunowstraße,Unknown,Male,Unknown,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,22:30:00,2021-14-12
639,000028_1157059,Property Damage,"Rätikonweg, Mariendorf",Female,Unknown,1,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11:45:00,2021-14-12
640,000029_1157052,"Property Damage, Arson","Aroser Allee, Reinickendorf",Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21:15:00,2021-14-12
641,000030_1157039,Property Damage,Landsberger Allee,Female,Female,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10:30:00,2021-14-12
642,000031_1156849,"Property Damage, Verbal Abuse",Cosmarweg,Unknown,Male,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20:40:00,2021-13-12
643,000032_1156756,Unclassified,Berlinweit,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,2021-13-12
644,000033_1156520,"General Assault, Property Damage","Dolgenseestraße, Lichtenberg",Female,Female,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00:15:00,2021-13-12
645,000034_1156416,"Property Damage, Public Intoxication",Denkmal für die ermordeten Juden Europas in Mitte,Unknown,Male,Unknown,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12:30:00,2021-12-12
646,000035_1156415,"Property Damage, Driving without a License","Treptow-Köpenick, Schnellerstraße, Fließstraße, Hasselwerderstraße, Hainstraße, Rudower Straße, Hartriegelstraße, Bärenlauchstraße, Oberspreestraße",Unknown,Male,Unknown,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,04:00:00,2021-12-12
647,000036_1156413,"General Assault, Property Damage, Verbal Abuse, Theft",Görlitzer Straße / Falckensteinstraße,"Male, Female",Male,2,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00:50:00,2021-12-12
648,000037_1156412,"Property Damage, Arson"," Kottbusser Tor, Friedrichshain-Kreuzberg",Unknown,Unknown,0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19:00:00,2021-12-12
649,000038_1156411,"Robbery, General Assault","Fritz-Schloß-Park, Seydlitzstraße",Male,Male,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16:30:00,2021-12-12
650,000039_1156407,"General Assault, Property Crime",Frankfurter Allee,"Male, Female",Male,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02:20:00,2021-12-12
651,000040_1156400,Driving Under the Influence,"Lankwitzer Straße, Kaiser-Wilhelm-Straße Ecke Seydlitzstraße, Kranoldplatz",Unknown,Male,Unknown,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22:00:00,2021-11-12
652,000041_1156399,"Property Damage, Arson","Wiebestraße, Moabit",Unknown,Unknown,0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,04:00:00,2021-11-12
653,000042_1156398,"General Assault, Property Damage, Verbal Abuse, Resisting Arrest",Scharnweberstraße,Male,"Male, Female",1,"33, 36, 3 (unknown gender)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23:30:00,2021-11-12
654,000043_1156395,"General Assault, Property Crime","Groß-Ziethener-Chaussee, Alt-Rudow",Female,Male,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17:20:00,2021-11-12
655,000044_1156393,"General Assault, Property Crimes, Verbal Abuse",Vincent-van-Gogh-Straße/Falkenberger Chaussee,Male,Male,1,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,20:45:00,2021-11-12
656,000045_1156392,Property Damage,Baseler Straße/Züricher Straße/Lausanner Straße Kreuzung,"Female, Male (2)",Male,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14:50:00,2021-11-12
657,000046_1156352,Unclassified,"Kruppstraße, Mitte","Male, Female",Unknown,1700,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,2021-10-12
658,000047_1156177,"General Assault, Property Damage",Karower Chaussee,Male,Male,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01:00:00,2021-10-12
659,000048_1156089,"Robbery, Property Crime, General Assault","Martin-Luther-Straße, Tempelhof-Schöneberg",Male,Male,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13:45:00,2021-10-12
660,000049_1156080,Property Damage,Hornoer Rings,Male,Unknown,1,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15:15:00,2021-10-12
661,000050_1156071,"General Assault, Verbal Abuse, Property Damage", Samariterstraße,Female,Male,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00:00:00,2021-10-12
662,000051_1155934,"Drug Offenses, Property Damage",bezirksübergreifend,Unknown,Male,Unknown,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2021-09-12
663,000052_1155905,"Property Damage, Arson","Friedrichshain-Kreuzberg, Moritzplatz, Wassertorplatz",Unknown,Male,6,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2021-09-12
664,000053_1155904,"General Assault, Verbal Abuse",Holteistraße,Male,Male,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01:00:00,2021-09-12
665,000054_1155782,"Property Damage, Hate Crime - Religious","Rotes Rathaus, Rathaus Lichtenberg, Bayerischer Platz",Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2021-09-12
666,000055_1155566,"Verbal Abuse, Hate Crime - Racial/Ethnicity",Falkenberger Chaussee,Male,Male,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16:30:00,2021-09-12
667,000056_1155521,"Property Crime, General Assault",Königin-Elisabeth-Straße,Male,Male,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00:05:00,2021-09-12
668,000057_1155417,"Verbal Abuse, Hate Crime - Racial/Ethnicity",Wiesbadener Straße / Laubacher Straße / Südwestkorso,Male,Male,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12:00:00,2021-08-12
669,000058_1155238,Robbery,"Straße Am Schloßhof, Ortsteil Biesdorf, Marzahn-Hellersdorf",Male,Male,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17:00:00,2020-03-12
670,000059_1155073,"General Assault, Property Damage, Verbal Abuse","Marienfelde, Malteserstraße/Symeonstraße",Male,Male,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21:00:00,2021-08-12
671,000060_1155010,Property Damage,Heerstraße,Female,Female,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12:30:00,2021-08-12
672,000061_1154947,Unclassified,Berlinweit,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,2021-07-12
673,000062_1154834,"Property Damage, Driving Under the Influence","Alt-Karow, Karow, Pankow",Female,Male,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00:30:00,2021-07-12
674,000063_1154829,"Drug Offenses, Property Crimes",bezirksübergreifend,Unknown,Male,Unknown,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,2021-07-12
675,000064_1154695,Property Damage,Grottkauer Straße,Female,Male,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16:25:00,2021-07-12
676,000065_1154645,Property Damage,Berlinweit,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2021-07-12
677,000066_1154626,"Property Crime, General Assault","Smetanastraße, Gounodstraße",Male,Male,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11:20:00,2021-07-12
