,Unnamed: 0,official_case_id,type_of_crime,location,datetime,year_date,time,victim_sex,offender_sex,number_of_victims,number_of_offenders,homicide,hate_crime-disability,hate_crime-gender,hate_crime-gender_identity,hate_crime-religious,hate_crime-sexual_orientation,hate_crime-racial/ethnicity,verbal_abuse/verbal_assault,property_damage,drug_offenses,general_assault,sexual_assault,sexual_harassment,property_crimes,unclassified,lon,lat
623,658,1156177,"General Assault, Property Damage",Karower Chaussee,2021-12-10 01:00:00,2021-12-10,01.00,Male,Male,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-53.3429374,-25.2058659
624,659,1156089,"Robbery, Property Crime, General Assault","Martin-Luther-Straße, Tempelhof-Schöneberg",2021-12-10 13:45:00,2021-12-10,13.45,Male,Male,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.8478079635526505,52.369611750000004
625,660,1156080,Property Damage,Hornoer Rings,2021-12-10 15:15:00,2021-12-10,15.15,Male,Unknown,1,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,120.4509048,23.476175
626,661,1156071,"General Assault, Verbal Abuse, Property Damage", Samariterstraße,,2021-12-10,Mitternacht,Female,Male,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,8.70986214704891,56.3966571
627,662,1155934,"Drug Offenses, Property Damage",bezirksübergreifend,,2021-12-09,Unknown,Unknown,Male,Unknown,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.7335982,61.8934506
628,663,1155905,"Property Damage, Arson","Friedrichshain-Kreuzberg, Moritzplatz, Wassertorplatz",,2021-12-09,Unknown,Unknown,Male,6,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.2509,48.7802
629,664,1155904,"General Assault, Verbal Abuse",Holteistraße,2021-12-09 01:00:00,2021-12-09,01.00,Male,Male,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,96.25580233854453,16.82963135
630,665,1155782,"Property Damage, Hate Crime - Religious","Rotes Rathaus, Rathaus Lichtenberg, Bayerischer Platz",,2021-12-09,"15, 12",Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.302984149618574,56.528910249999996
631,666,1155566,"Verbal Abuse, Hate Crime - Racial/Ethnicity",Falkenberger Chaussee,2021-12-09 16:30:00,2021-12-09,16.30,Male,Male,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.774718991304349,62.175362156521736
632,667,1155521,"Property Crime, General Assault",Königin-Elisabeth-Straße,2021-12-09 00:05:00,2021-12-09,00.05,Male,Male,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,96.25594292281973,16.829353349999998
633,668,1155417,"Verbal Abuse, Hate Crime - Racial/Ethnicity",Wiesbadener Straße / Laubacher Straße / Südwestkorso,2021-12-08 12:00:00,2021-12-08,12.00,Male,Male,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175.3770075,-41.0128654
634,669,1155238,Robbery,"Straße Am Schloßhof, Ortsteil Biesdorf, Marzahn-Hellersdorf",2020-12-03 17:00:00,2020-12-03,17.00,Male,Male,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.25601069999999,16.82957155
635,670,1155073,"General Assault, Property Damage, Verbal Abuse","Marienfelde, Malteserstraße/Symeonstraße",2021-12-08 21:00:00,2021-12-08,21.00,Male,Male,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-16.445930852777778,66.30177462638888
636,671,1155010,Property Damage,Heerstraße,2021-12-08 12:30:00,2021-12-08,12.30,Female,Female,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.539353455465557,56.634217899999996
637,672,1154947,Unclassified,Berlinweit,,2021-12-07,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,96.25638015,16.8296724
638,673,1154834,"Property Damage, Driving Under the Influence","Alt-Karow, Karow, Pankow",2021-12-07 00:30:00,2021-12-07,00.30,Female,Male,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,96.25634535352279,16.829563800000003
639,674,1154829,"Drug Offenses, Property Crimes",bezirksübergreifend,,2021-12-07,Unknown,Unknown,Male,Unknown,5,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,96.25631045,16.82945505
640,675,1154695,Property Damage,Grottkauer Straße,2021-12-07 16:25:00,2021-12-07,16.25,Female,Male,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-15.948350761146498,66.45188590063695
641,676,1154645,Property Damage,Berlinweit,,2021-12-07,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-15.9227178375,66.43989525625
642,677,1154626,"Property Crime, General Assault","Smetanastraße, Gounodstraße",2021-12-07 11:20:00,2021-12-07,11.20,Male,Male,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,96.25620585,16.8291288
643,678,1154624,Property Crime,"Kaiser-Wilhelm-Straße, Lankwitz",2021-12-07 01:40:00,2021-12-07,01.40,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.4709593,64.6795905
644,679,1154434,"Property Damage, Drug Offenses",berlinweit,2021-12-06 00:00:00,2021-12-06,00.00,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,99.055902,19.4692406
645,680,1154047,Homicide,"Hohenzollernring, Hakenfelde, Spandau",2021-12-06 12:30:00,2021-12-06,12.30,Female,Unknown,1,Unknown,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.1692664,60.485513
646,681,1153976,"Property Damage, Verbal Abuse, General Assault"," Pankow, Ausgang Florastraße",2021-12-05 12:35:00,2021-12-05,12.35,"Female, Male",Male,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,28.3045075,62.063703
647,682,1153959,Property Damage,"Amalienstraße, Weißensee",2021-12-04 01:10:00,2021-12-04,01.10,Unknown,Unknown,0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,96.25648315352191,16.82928475
648,683,1153909,"General Assault, Property Damage","Engelmannweg, Reinickendorf",2021-12-03 09:45:00,2021-12-03,09.45,Male,Male,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,26.5131044,65.9276817
649,684,1153908,"Property Damage, Arson",Zur Alten Börse,2021-12-03 09:15:00,2021-12-03,09.15,Unknown,Unknown,0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,21.5039401,61.1289148
650,685,1153622,Property Crime,Gravelottestraße,2021-12-03 18:30:00,2021-12-03,18.30,Female,Male,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.803634760606059,66.03591709848484
651,686,1153619,Robbery,"Brunnenstraße, Gesundbrunnen",2021-12-03 22:50:00,2021-12-03,22.50,Male,Male,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.8384638,62.6206984
652,687,1153431,Drug Offenses,"Simplonstraße, Friedrichshain-Kreuzberg",2021-12-02 18:30:00,2021-12-02,18.30,Unknown,Male,Unknown,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.8544622,42.0437967
653,688,1153149,"Sexual Assault, Verbal Abuse",Nahmitzer Damm/ Marienfelder Allee,2021-08-12 23:40:00,2021-08-12,23.40,Female,Male,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,96.25681225,16.829303799999998
654,689,1153061,"Attempted Robbery, Verbal Abuse",Eichborndamm,2021-12-02 19:00:00,2021-12-02,19.00,Female,Male,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.208963500187295,61.364831949999996
655,690,1153050,"Property Crime, General Assault","Rolandstraße, Niederschönhausen, Pankow",2021-12-02 13:00:00,2021-12-02,13.00,Female,Male,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-111.66465289534443,35.20294505
656,691,1152823,"Bestechlichkeit, Falschbeurkundung im Amt",Berlinweit,,2021-12-01,Unknown,Unknown,"Female, Male",Unknown,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.9355989,63.6041324
657,692,1152594,Property Crime,Trabener Straße,2021-12-01 19:30:00,2021-12-01,19.30,Unknown,Male,Unknown,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.25667354647547,16.82886895
658,693,1151998,Drug Offenses,"Lucy-Lameck-Straße, Neukölln",2021-11-30 18:10:00,2021-11-30,18.10,Unknown,Male,Unknown,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,126.9782687,37.537345
659,694,1151994,Property Damage,"Hildburghauser Straße, Marienfelde",2021-11-30 16:30:00,2021-11-30,16.30,Male,Male,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,24.7728148,60.7390089
660,695,1151835,"General Assault, Property Damage",Emdener Straße,2021-11-30 15:10:00,2021-11-30,15.10,Male,Male,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-6.846339337931034,62.26274551034483
661,696,1151823,"Property Crime, General Assault","Elberfelder Straße, Moabit",2021-11-30 13:40:00,2021-11-30,13.40,Female,Male,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.3065407,61.7469353
662,697,1151797,Property Damage,Aroser Allee,2021-11-30 16:45:00,2021-11-30,16.45,Male,Male,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12.4988365,64.9502022
663,698,1151597,"Robbery, General Assault, Verbal Abuse",Roedernallee,2021-11-29 19:30:00,2021-11-29,19.30,Male,Male,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,25.73122,66.5025657
664,699,1151306,"Property Crimes, General Assault, Possession of Illegal Substances","Firlstraße, Oberschöneweide",2021-11-29 02:15:00,2021-11-29,02.15,Female,Male,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-74.0462153,18.2697214
665,700,1151222,"Property Crime, Theft","Revaler Straße, Dirschauer Straße",2021-11-29 10:00:00,2021-11-29,10.00,Male,Male,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.8295473,61.2912416
666,701,1151192,"Property Crimes, Property Damage",Oberweißbacher Straße,2021-11-29 23:45:00,2021-11-29,23.45,Unknown,Male,Unknown,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,136.70913,34.4875129
667,702,1151150,"Verbal Abuse, General Assault",Alexanderplatz,2021-11-28 17:45:00,2021-11-28,17.45,Male,Male,4,4-5,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,23.8701498,53.6716154
668,703,1151132,"General Assault, Property Damage",Rosenthaler Weg,2021-11-27 00:30:00,2021-11-27,00.30,Female,Male,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,136.7020128,34.495743
669,704,1151119,"Property Crime, Verbal Abuse",Naumburger Straße,2021-11-27 18:20:00,2021-11-27,18.20,Male,Male,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.2208801,60.5407302
670,705,1151118,Drug Offenses,"Fuldastraße, Sonnenallee",2021-11-27 15:40:00,2021-11-27,15.40,Unknown,Male,Unknown,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,23.8706104,53.6715665
671,706,1151115,"General Assault, Property Crimes","Nollendorfplatz, Zietenstraße",2021-11-27 02:00:00,2021-11-27,02.00,Male,Male,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,10.662949515014887,56.27146895
672,707,1151113,"Property Crime, General Assault",Steglitzer Damm,,2021-11-26,Unknown,Male,Male,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10.60868882625472,56.4511784
673,708,1151112,"General Assault, Property Damage","Naumburger Rings,  Louis-Lewin-Straße",2021-11-27 15:15:00,2021-11-27,15.15,Male,Male,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,44.446018129579926,33.3164551
674,709,1150926,"Property Damage, Arson","Adlershof, Waldstraße, Friedenstraße, Dörpfeldstraße",2021-11-26 02:45:00,2021-11-26,02.45,Unknown,Male,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-87.4277633,44.8647546
675,710,1150894,Drug Offenses,"Landsberger Allee, Friedrichshain-Kreuzberg",2021-11-26 01:00:00,2021-11-26,01.00,Unknown,"Female, Male",Unknown,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,23.52192344963455,59.9285263
676,711,1150787,Property Crimes,Pfalzburger Straße,2021-11-26 04:00:00,2021-11-26,04.00,Unknown,Male,Unknown,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,120.29327892916668,22.9585041125
677,712,1150785,Property Damage,"Hultschiner Damm, Ecke Winklerstraße",2021-11-26 17:30:00,2021-11-26,17.30,Male,Male,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,136.7190439,34.5061499
678,713,1150382,Unclassified,Spreeweg hinter dem Spreepark in der Kiehnwerderallee,2021-08-11 06:00:00,2021-08-11,06.00,Male,Unknown,1,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,136.6860243,34.517095
679,714,1150202,"General Assault, Property Damage, Verbal Abuse, Resisting Arrest","Elsa-Wagner- Ecke Olga-Tschechowa-Straße, Haselhorst",,2021-11-25,Mitternacht,Male,Male,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-73.8665661,18.3249612
680,715,1150196,"Property Crime, General Assault","Kirschenallee, Spandauer Damm",2021-11-25 22:00:00,2021-11-25,22.00,Male,Male,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,120.48571333636363,23.176100718181818
681,716,1150140,"Homicide, General Assault","BAB 115, Autobahndreieck Funkturm",,2021-11-24,Unknown,Male,Unknown,1,Unknown,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,120.48126061666667,23.054448816666664
682,717,1150110,Drug Offenses,"Huttenstraße, Großbeerenstraße",2021-11-24 12:30:00,2021-11-24,12.30,Unknown,Male,Unknown,4,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,20.9723262,52.2203591
683,718,1149501,Property Crime,Mariendorfer Damm,2021-11-23 05:40:00,2021-11-23,05.40,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.329172,22.961584789655173
684,719,1149242,"Property Crime, Property Damage",Wustermarker Straße,2021-11-23 02:30:00,2021-11-23,02.30,Unknown,Male,Unknown,4,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,20.914081,52.1883383
685,720,1149230,Property Damage,"Seelenbinderstraße, Treptow-Köpenick",2021-11-23 19:30:00,2021-11-23,19.30,Unknown,Unknown,Unknown,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,19.1726661,49.1130684
686,721,1149226,Property Damage,"Eichborndamm, Wittenau, Reinickendorf",2021-11-23 02:00:00,2021-11-23,02.00,Unknown,Unknown,0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,120.2434482625,23.18032163125
687,722,1149214,"Verbal Abuse, General Assault, Hate Crime - Racial/Ethnicity","Friedrichstraße, Borsigwerke, Ernststraße",2021-11-23 22:00:00,2021-11-23,22.00,Male,Male,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-73.811641,18.0749905
688,723,1149212,"Property Crimes, Theft","Nelly-Sachs-Straße, Marzahn-Hellersdorf",2021-11-23 02:25:00,2021-11-23,02.25,Unknown,Male,Unknown,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-73.8714647,18.1460534
689,724,1148886,"General Assault, Property Damage","Lichtenberg, Haltestelle Kleingartenanlage Bielefeldt",2021-11-22 20:30:00,2021-11-22,20.30,"Male, Female",Male,7,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,120.12788864000001,23.124538
690,725,1148883,"Property Damage, Driving Under the Influence",Schillstraße,2021-11-22 21:00:00,2021-11-22,21.00,"Male, Female",Male,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,120.15871232777776,23.20057837222222
691,726,1148828,"Verbal Abuse, General Assault",Beusselstraße,2021-11-22 00:20:00,2021-11-22,00.20,Male,Male,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,120.1824294,23.23357434
692,727,1148825,"Property Damage, Arson","Paster-Behrens-Straße, Neukölln",2021-11-22 21:10:00,2021-11-22,21.10,Unknown,Unknown,0,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.141632835230032,55.9302471
693,728,1148777,"General Assault, Property Crime",Frankfurter Allee Ecke Jessnerstraße,2021-11-21 03:30:00,2021-11-21,03.30,Male,Male,2,4,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30.571901983007557,50.67451175
694,729,1148775,"General Assault, Property Crime", Alexanderplatz,2021-11-21 05:40:00,2021-11-21,05.40,Male,Male,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,25.2582688,62.7050975
695,730,1148774,Property Damage,Müggelseedamm,2021-11-21 09:10:00,2021-11-21,09.10,Male,Unknown,1,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.002206418554433,56.535769349999995
696,731,1148773,"Property Damage, Drug Offenses","Strahlauer Allee, Elsenbrücke Ecke Puschkinallee, Grenzallee, Stadtautobahn, Abfahrt Wexstraße, Bernhardstraße",2021-11-21 09:00:00,2021-11-21,09.00,Male,Male,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,16.0737625,44.6917087
697,732,1148760,Property Damage,Eichborndamm,2021-11-21 15:40:00,2021-11-21,15.40,Female,Unknown,1,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28.6668631,66.8318774
698,733,1148753,"General Assault, Property Damage", Oskar-Helene-Heim,2021-11-20 07:30:00,2021-11-20,07.30,Female,Male,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,120.42421764166667,23.30198155
699,734,1148752,"General Assault, Property Damage",Arnimplatz,2021-11-20 23:00:00,2021-11-20,23.00,Male,Male,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,23.1286377,60.3846716
700,735,1148750,Property Damage,"Gärtnereiring, Pfarrer-Theile-Straße, Heerstraße",2021-11-20 14:50:00,2021-11-20,14.50,Female,Male,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-147.4976778,67.1941702
701,736,1148586,"Property Crime, General Assault",Am Borsigturm,2021-11-19 19:20:00,2021-11-19,19.20,Female,Male,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,20.0612065,60.2755756
702,737,1148484,"General Assault, Property Crime, Verbal Abuse","Görlitzer Park, Skalitzer Straße, Lausitzer Straße, Wiener Straße",2021-11-19 17:00:00,2021-11-19,17.00,Male,Male,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-53.3886935,-25.0578575
703,738,1148483,"Property Damage, Arson","Weißenseer Weg, Konrad-Wolf-Straße, Mittelstraße, Alt-Hohenschönhausen",,2021-11-19,"Kurz nach Mitternacht, Kurz vor 2, Kurz darauf, Fast zeitgleich",Unknown,Male,Unknown,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,22.6943202,60.3432104
704,739,1148418,"General Assault, Property Crime, Verbal Abuse","Vincent-van-Gogh-Straße, Neu-Hohenschönhausen",2021-11-19 00:15:00,2021-11-19,00.15,Male,Male,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,27.6815422,61.198266
705,740,1148039,"Property Crime, Attempted Burglary","Rolandufer, Jannowitzbrücke",2021-11-18 03:15:00,2021-11-18,03.15,Unknown,Male,Unknown,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.8797178,61.8689933
706,741,1148027,"Property Damage, Drug Offenses, Possession of a Weapon",Charlottenburg-Wilmersdorf,2021-11-18 02:00:00,2021-11-18,02.00,Unknown,Male,Unknown,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,10.611395035338155,55.88358435
707,742,1147947,"Property Damage, Theft",Nordbahnstraße,2021-11-18 23:45:00,2021-11-18,23.45,Unknown,"Male, Female",Unknown,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28.1638772,67.2923114
708,743,1147460,"Property Crime, Forgery","Groß-Ziethener-Straße, Lichtenrade",2021-11-17 17:30:00,2021-11-17,17.30,Unknown,Male,Unknown,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.8442015,62.7954104
709,744,1146635,"Verbal Abuse, Hate Crime - Sexual Orientation", Rathaus Steglitz,2021-11-16 16:00:00,2021-11-16,16.00,Male,Male,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.8955417,37.4924623
710,745,1146090,"Property Crime, General Assault, Verbal Abuse",Wartenberger Straße,2021-11-14 21:00:00,2021-11-14,21.00,Female,Male,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,175.3722097,-41.0140421
711,746,1146089,"Property Crime, General Assault","May-Ayim-Ufer, Zeughofstraße",2021-11-14 21:25:00,2021-11-14,21.25,Male,Male,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.850782986274666,56.08543625
712,747,1146088,"Property Crimes, General Assault","Neukölln, Rudow, Lichtenrade",2021-11-14 01:30:00,2021-11-14,01.30,Male,Male,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,21.8216558,61.8766739
713,748,1205568,"General Assault, Property Crimes",Fritz-Erler-Allee,2022-05-12 15:40:00,2022-05-12,15.40,Male,Male,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,24.979161093542878,64.71196755
714,749,1205565,"Property Damage, Arson","Mahlsdorf, Brachetweg",2022-05-12 00:10:00,2022-05-12,00.10,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,27.6623456,63.0743109
715,750,1205112,"Property Crime, Robbery",Perleberger Straße,2022-05-11 23:00:00,2022-05-11,23.00,Female,Male,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.012912680523256,64.93078839476743
716,751,1205100,"Property Crime, Property Damage",Jonasstraße,2022-05-11 10:25:00,2022-05-11,10.25,Unknown,Male,Unknown,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.093856472098953,56.1630291
